timestamp,x,y,z
40.256,0.008875592979640643,0.007409701247510089,1.2085404973513252
40.264,0.008875592978441165,0.007409701247631068,1.2085404973500065
40.276,0.00887559297723221,0.007409701248017702,1.2085404971893081
40.284,0.008875592977861849,0.007409701248126923,1.2085404970860072
40.296,0.008875592980203925,0.007409701247938964,1.208540497059525
40.304,0.008875592980987581,0.007409701247687151,1.2085404971644094
40.316,0.008875592980069473,0.0074097012474195496,1.2085404973802671
40.324,0.008875592978543623,0.007409701247542729,1.2085404973970832
40.336,0.00887559297670207,0.007409701248031899,1.2085404972123701
40.344,0.008875592977304891,0.0074097012482054235,1.2085404970719527
40.356,0.008875592980228877,0.007409701248031456,1.20854049700235
40.364,0.008875592981423958,0.007409701247712726,1.2085404971229912
40.376,0.008875592980669233,0.007409701247310301,1.208540497410281
40.384,0.008875592978763438,0.00740970124742464,1.2085404974550737
40.396,0.008875592976072731,0.0074097012480321845,1.2085404972497216
40.404,0.00887559297657078,0.007409701248293406,1.2085404970627507
40.416,0.008875592980151635,0.007409701248159908,1.208540496929617
40.432,0.00887559298313516,0.00740970124712221,1.2085404973764935
40.436,0.008875592982179154,0.0074097012470240725,1.2085404974925817
40.444,0.008875513582416557,0.00740963496384035,1.2085403748179229
40.456,0.008874699764862463,0.007408955561596908,1.2085391153785283
40.464,0.008873344655298295,0.007407824264354905,1.2085364834403476
40.476,0.008870115441893185,0.00740512839488937,1.2085283109051046
40.484,0.008867335263130686,0.007402807405612724,1.2085182027695942
40.496,0.008862175915289199,0.007398500214779542,1.2084937467382875
40.504,0.008857749782372096,0.007394805233435743,1.2084686354720633
40.516,0.008849147412177141,0.0073876240776707,1.2084146855447253
40.524,0.00884176370761158,0.007381460338073999,1.2083644842145376
40.536,0.008828332969340751,0.007370260157813795,1.208263989991573
40.544,0.008818147765411104,0.007361784462348135,1.2081762998407393
40.556,0.008801145299412873,0.007347656021308655,1.2080102852274417
40.564,0.008788475757398368,0.007337093934309485,1.2078734913767761
40.576,0.008767009878227145,0.007319108625035362,1.2076264540536858
40.584,0.008750678784172952,0.00730536817438955,1.2074315016208044
40.596,0.008723232707262411,0.007282270748038802,1.2070917275460094
40.604,0.008703354613561106,0.007265620853593845,1.206831823992534
40.616,0.008671473610467566,0.007239026009204323,1.2063900113768113
40.624,0.008648843828374747,0.0072201663372836985,1.2060589082070252
40.636,0.008612411177359827,0.007189767099924312,1.2055057253147348
40.644,0.008586009854707342,0.007167691635877523,1.2050978463806943
40.656,0.008543245067958935,0.007131922403885675,1.204426448324889
40.664,0.008512940401034681,0.0071066706535524,1.2039384385404546
40.676,0.008465192200625696,0.007067060199947387,1.203145281453085
40.684,0.008432026461529869,0.007039610869792202,1.2025752386441906
40.696,0.008380018866312393,0.006996538729887317,1.2016578817500996
40.704,0.008343437882641453,0.00696613380778507,1.2010045755129366
40.716,0.008285663460836677,0.006918013737455834,1.1999622237773588
40.724,0.008245479912649005,0.006884588257913941,1.199226168888828
40.736,0.008183154142051426,0.0068328540896474,1.1980609226508379
40.744,0.008140546735093962,0.0067975176401472515,1.1972438598223518
40.756,0.008074899692157451,0.006742999654241056,1.1959585401210742
40.764,0.008029608660866166,0.006705248601925243,1.1950626184165367
40.776,0.007959260873928939,0.006646470795833071,1.1936613462481933
40.784,0.007910940285557189,0.006606115987761897,1.1926902896850244
40.796,0.007836811374842715,0.0065442848301983,1.1911798135144058
40.804,0.0077867211836936765,0.006502517933764379,1.1901382067475692
40.816,0.007710546493368209,0.0064389074525352755,1.1885250986193814
40.824,0.007658733460072841,0.006395490854667761,1.187417214507056
40.836,0.007579228123262087,0.006328709495265851,1.1857083691927495
40.844,0.007525100311725158,0.006283249433363527,1.1845397080610542
40.856,0.007442728468819298,0.0062141286613063215,1.1827444638215503
40.864,0.007387576978487659,0.006167857236922171,1.1815211588183936
40.876,0.007304583437637411,0.0060981326731525025,1.179647962447785
40.884,0.007248858765249409,0.006051100748907022,1.178375162782627
40.896,0.007164380819236579,0.005979466088150054,1.176431837531126
40.904,0.007107384033671399,0.005931028481741643,1.1751156641878597
40.916,0.0070212439483335895,0.005857837021642284,1.1731125535117062
40.924,0.006963904091931402,0.005809219177062409,1.1717597231542223
